GeneID	X6h_DMSO_rep1.x	X6h_DMSO_rep2.x	X6h_treated_rep1.x	X6h_treated_rep2.x	X72h_DMSO_rep1.x	X72h_DMSO_rep2.x	X72h_treated_rep1.x	X72h_treated_rep2.x	X120h_DMSO_rep1.x	X120h_DMSO_rep2.x	X120h_treated_rep1.x	X120h_treated_rep2.x
ENSG00000000419	0.288562795391444	0.324253462527978	0.213695837031722	0.00268177574053619	0.0484153285206257	0.085735779827107	-0.391313971408425	-0.660717304189839	-0.0608515806016379	-0.00268177574053619	-0.742258025142486	-0.68749590212135
ENSG00000000457	-0.138563934170136	0.0448468496333545	-0.0221188298709025	-0.0804493173133762	0.00339640171956823	-0.0502809885857776	-0.00339640171956823	0.0327787443629779	0.134933521328149	-0.0274551488325816	0.0783614636024188	0.218965485780054
ENSG00000000460	0.0394579045849537	0.108671578602727	-0.0572749955347267	-0.02388993066219	0.00388254743216487	0.05534737954595	-0.0349170732730424	-0.00388254743216487	0.0163502564350115	0.0668342168000451	-0.32972816670702	-0.235883025947099
ENSG00000000938	-0.186019252818484	-0.190807501474072	0.000559950866490855	-0.0118403443960298	-0.000559950866490855	0.0100476504830307	0.907545102457406	0.461071797351118	-0.167682077583823	-0.11841273644779	1.88927079259798	2.08421856288551
ENSG00000001084	0.192504114282706	0.247759065456585	0.290947509627308	0.137177645488491	-0.0261144806561902	0.0991583217671437	-0.64884145073162	-0.911597741752488	0.0261144806561902	-0.224736053076969	-0.616979929365084	-0.71645928937973
ENSG00000001167	-0.0512324041971439	0.127480735132877	0.102986056589111	0.209315891820485	0.0512324041971439	-0.133498825099121	-0.449269732092555	-0.313021752806194	0.306992735583284	0.106581811917177	-0.155118164399147	-0.272230920187442
ENSG00000001497	0.0886482398828177	0.0846259380003982	-0.0689680029035475	0.192745860228593	-0.0651938489451842	-0.124715022227428	-0.715612811138864	0.39374819536213	0.0651938489451842	0.172093593239135	-1.15069121107121	-1.09374634771746
ENSG00000001629	-0.0289839223475172	-0.0214967019113019	-0.0120178039650907	-0.187868713953871	0.0120178039650907	0.0543515339132257	0.0329484675433318	-0.177368677145312	0.0430827227651851	-0.107878832047875	0.143025246397259	0.102975462842886
ENSG00000001631	0.224023006116834	0.165939875369408	-0.170665434854981	-0.0888320654586083	-0.0257606987284671	-0.106567060817337	0.0354188345936777	1.1073564061385	0.0257606987284671	-0.0390768863397142	0.0478184757864293	-0.0461924068695927
ENSG00000002016	0.115632162039393	0.0026226391796258	0.00528688233477181	0.0571574238159553	0.139926898819409	-0.0713356487180374	-0.391671312350974	-0.35096500380181	0.18210676758135	-0.0026226391796258	-0.397325939924055	-0.290021308754366
ENSG00000002549	0.206914544129863	0.137327746858471	0.368548250742039	0.107586638414991	-0.00921904248182681	0.178136933960178	-0.530880362400944	-1.07196367225744	-0.0152740791922676	0.00921904248182681	-0.97979115471181	-0.868601783682379
ENSG00000002834	-0.196022304134737	-0.223025892318292	-0.312113798388278	-0.263117858339712	-0.0733492574235166	-0.00302453833059868	0.511872223742755	0.266749348711823	0.0399562594385534	0.00302453833059868	0.53850763871678	0.499010712728028
ENSG00000003056	0.141322066892406	0.11405167583368	0.416520642371914	-0.110309831832243	0.0640404639638215	0.289070653360244	-0.137871967213905	-1.30126859362736	0.11367947815993	-0.0869272208560448	-0.171035109308024	-0.0640404639638206
ENSG00000003393	-0.315328563873627	-0.248151061095243	-0.0479410151103625	-0.197651728031754	0.0431372371233314	0.0494248443794776	0.993740667933605	1.09798732364367	-0.0810466903906013	-0.0431372371233314	0.820045931520442	0.831347103860201
ENSG00000003402	0.0103693158031297	-0.0395546010505696	-0.0342116532725725	0.0194117522917767	-0.0716417662240025	-0.174596582106525	0.292229421471289	0.626366412706339	-0.0103693158031297	-0.267510832790604	0.280270846039268	0.493878250394937
ENSG00000003509	0.0316345560948386	0.105404809209938	-0.0666503516052939	-0.0241718710851022	0.0243880317409961	0.0241718710851022	-0.404711875136886	0.146309431835039	-0.215879305808677	0.121311298828898	-0.294902773350629	-0.52056595805914
ENSG00000003756	0.00146204346645984	-0.0298031045551017	-0.108425812366644	0.0062355607904383	-0.00146204346645984	-0.0683003715442334	0.198153825933928	1.15921854504943	-0.0947928521860417	-0.0109637491347181	0.0695699879583458	0.0759957668825653
ENSG00000004399	0.007936757439722	-0.053229208404646	-0.007936757439722	0.0959701736141683	0.372437011336359	0.320043614070014	-0.0557778551144303	-0.55949904803473	0.243989228423581	0.32187314531632	-0.388106123523417	-0.451957966936838
ENSG00000004455	0.241819110838812	0.207114083512597	0.236525640815389	-0.0751883578405881	0.0332413902868707	0.180094338349044	-0.408426662208043	-0.381449134471334	0.291397554977205	-0.0332413902868707	-0.637184751268132	-0.555479367695918
ENSG00000004478	0.0109490961239951	0.0272996966662404	0.0238425276694745	0.169644131734096	-0.0109490961239951	-0.0124704688636639	-0.777906188881299	0.119154041130594	-0.0823459207811981	0.139478631868742	-1.29645479441914	-1.31004455241384
ENSG00000004487	0.156295134880286	0.126508915009271	0.0254128396164077	0.0168508211791512	0.0685549366723945	0.0451184364861534	-0.296078352983339	-0.343815478721444	-0.016850821179152	-0.0547000835306504	-0.667562600648472	-0.723174617439076
ENSG00000004534	0.060490953849746	0.0507124015023019	-0.070457973470909	0.00500870827052635	-0.00500870827052635	-0.147319326116706	-0.324423792904793	0.505011331569811	0.0909660500760876	0.0801359343526404	-0.308035071312693	-0.405633206128968
ENSG00000004700	0.0418914568524809	0.124963420765394	0.130831333565797	-0.0134643271760799	-0.00744868036842306	0.00744868036842306	0.197474433337971	1.01972320200876	-0.248556972054502	-0.0464908702625433	-0.182807759830355	-0.120924520829074
ENSG00000004766	0.141915790141724	0.180388819256165	0.358513243976563	-0.0790395775061059	0.0766741545544711	0.0179861229767564	-0.44427633439679	0.286681028677799	-0.0179861229767564	-0.0758544110409183	-0.353354319064485	-0.41204210194246
ENSG00000004779	0.456830945802043	0.477989258803304	0.289738696073901	-0.0112896964925531	-0.00364135374718977	0.15276568566178	0.00364135374718977	-0.840380762782547	0.399752118058577	-0.0953666488917655	-0.483478232489513	-0.495535725590725
ENSG00000004809	0.0907074000419867	0.0292819455458937	0.121233209472783	-0.107525980761806	0.0636551145385815	0.0549825632810843	0.0255469346422053	-0.0944997124734726	-0.134699426524645	-0.0441112561124783	-0.0255469346422053	-0.0922408578746619
ENSG00000004866	-0.00664977783439369	0.106064492476038	0.0322985494356329	0.0812922499318143	0.00664977783439369	0.0683723563254652	-0.505617370877282	-0.60479049751967	-0.126821370126436	0.157765986861211	-0.503173153573367	-0.476523130447988
ENSG00000004897	0.0951009203848576	0.0759512843814267	-0.0581529493555237	0.0337563217681254	0.0253917247739794	-0.0253917247739794	-0.27456174729778	0.34345814390797	-0.0313991550039683	0.118897311568985	-0.502752522740952	-0.440755145534663
ENSG00000005007	0.105498405782239	0.00312672194545938	0.17096664022514	0.0261115649522821	0.0922914170797999	0.147357266171391	-0.331927860440817	-0.359746759963285	-0.00520758385058562	-0.00312672194545938	-0.517993462487488	-0.419746904475892
ENSG00000005020	0.02049952624197	0.038560638679102	-0.333525409618646	-0.199628749722607	-0.0708383273967303	-0.118090283253409	-0.02049952624197	0.24174448955979	0.224649178328473	-0.0947584685835654	0.310627119602967	0.330832819448386
ENSG00000005075	0.182239146898268	0.1459333200944	-0.200458041880832	0.187987681371622	-0.0938307495861332	-0.147913974287829	-0.0777531029189662	0.370297062953615	0.0777531029189662	0.307868837891564	-0.226925155519416	-0.274592452258172
ENSG00000005156	0.196057473187542	0.183049541755948	0.165202955902118	0.210502403558911	-0.0258198116795207	-0.0444160980903097	-0.370857592578976	0.00989971547896262	0.0698824499969866	-0.00989971547896262	-0.585038010967611	-0.644113695804058
ENSG00000005175	0.277806784682793	0.148615835507905	0.0147818850862529	0.121100293818501	-0.0147818850862529	-0.0190857544981236	-0.481450303047823	0.39634461092194	0.0560600106402336	-0.0596492472306029	-0.681544186056552	-0.660548882653957
ENSG00000005189	0.0408388266078603	-0.030818456792848	0.00630047067493411	0.106863850749906	-0.166644555437808	-0.0605808390073896	0.444225675791238	0.305163720610905	-0.256396200474562	-0.215333374851953	-0.00630047067493411	0.0517608135136394
ENSG00000005194	0.0880452544714325	0.127798336456134	0.192406092059285	0.0419117872085444	0.0115677693247482	0.109704989318158	-0.469610807067327	-0.692974406307084	-0.0747410145821705	-0.0115677693247482	-0.966655769343104	-0.901279960503759
ENSG00000005206	-0.0641886986700348	-0.0345351997002639	0.329581361346379	0.207573579047535	0.409275482401716	0.335102836389199	0.0345351997002639	-1.20077546315726	0.245324706755549	-0.0394755103050426	-0.250671797244691	-0.0681478618997446
ENSG00000005339	0.00579796773727015	-0.0447951465812153	-0.374861762638814	-0.18244307356527	-0.00579796773727015	-0.0981452953699664	0.395687862893381	-0.033461131188842	0.794788789159802	0.276828333424562	0.796914958942319	0.518599787949972
ENSG00000005381	0.0673632705275473	-0.0253777234662333	-0.0048041066414406	0.0305023252485359	0.0499269728506988	0.0048041066414406	-0.0614582564854622	-0.370360886264564	0.23982607073432	0.0906421343653818	-0.306689259403406	-0.351373548285135
ENSG00000005436	0.320409973552448	0.329837847704302	0.301074364729553	0.0105721441191462	-0.0105721441191462	0.0561324083915751	-0.559827775904631	-0.405769074468049	0.143011673179029	-0.0119724538656931	-0.800902589448035	-0.824180376663998
ENSG00000005483	-0.117618268391176	-0.0983866463491823	-0.424101142477703	-0.231682615358496	-0.262584168698015	-0.315266105579437	0.106507095327322	0.794053179537009	0.0983866463491823	0.180387549223858	0.305545151453429	0.251539047439571
ENSG00000005700	0.165010465691942	0.217506675836961	0.180221877141247	0.0623716877194811	-0.00843400831224628	0.00843400831224628	-0.258915753041915	0.707937553243124	-0.122413052011758	-0.0373431334722998	-0.428464505033037	-0.379219467193029
ENSG00000005810	0.102531102343195	0.147791834457172	0.0418350145940991	0.0773783924093525	-0.0418350145940982	-0.085658994113758	-0.505644948101055	-0.225554499931853	0.321806175777529	0.298952367531697	-0.448621028729828	-0.551263032142735
ENSG00000005812	-0.00789794824100909	0.141550680370854	-0.0267797479011369	-0.101500011092742	0.00789794824100909	-0.0243418930900408	0.117760301691074	0.966027518962091	-0.222284568688016	-0.115056417664281	0.282477406255393	0.260847609001874
ENSG00000005844	0.035323144661402	-0.100226366895882	-0.349792178664812	-0.240178630061719	-0.00447164829211477	-0.0350685611768222	0.000116178819980384	0.503726648975887	-0.000116178819980384	0.015097334089087	0.154859592803321	0.229269800525424
ENSG00000005889	0.0348435033707859	0.0578444877746001	-0.00444926524040357	-0.0465788103919338	-0.118014962949576	-0.119065827271489	-0.0392338636439979	0.306785945964497	0.0286584515728667	0.00444926524040357	-0.00998913391125855	0.0625086191251003
ENSG00000005893	0.00107228041288554	-0.00107228041288643	0.256425485020106	-0.257626994113796	-0.153206658059699	0.17521295822742	0.230216429267908	-0.820490389473825	-0.0519524021494258	-0.359882456693314	0.444323297506912	0.467576526495403
ENSG00000006125	0.0388491410518159	-0.120996947681991	-0.057002733154826	-0.00214208755944822	0.0087948897473189	0.00214208755944822	-0.050138960053586	-0.23854846022907	0.204807475575432	0.303524349313825	0.0238142243904425	-0.00558416484679958
ENSG00000006451	0.144381534068702	0.0205920911929556	-0.18825900878391	-0.0592416041941157	0.113962073628452	-0.0205920911929556	-0.287518001433474	0.620569898488351	0.632482500283107	0.0668066265761493	-0.107634026320888	-0.36920222436282
ENSG00000006530	0.460329659057789	0.472648145983292	-0.00599712358893978	0.383407860911897	-0.0487822989395514	0.00599712358893978	-0.140460723425161	0.778879092269858	-0.241780678554424	0.387496994633276	-0.217016068013169	-0.246852826133506
ENSG00000006534	-0.235428747015767	0.0130812023481912	0.0413226233624284	-0.0124693349063518	0.0649996191810045	-0.0503795638425597	0.0124693349063518	-0.160623674198882	-0.159413881039723	-0.21654898276831	0.388701886276072	0.182031254980297
ENSG00000006576	-0.0265327680752088	-0.0479273823203576	-0.0846276852123622	-0.162123439724418	-0.0338048124778259	0.0064393317431608	0.0611327566363804	-0.0064393317431608	0.0232466617244369	0.0607893138283599	0.108862173316185	0.183098282331598
ENSG00000006607	0.0949596021651904	-0.0141894715642423	0.042599702798618	0.0631953258539677	0.0141894715642423	-0.101852812643873	-0.130386886043061	-0.0718989234877019	0.0694854959587299	0.152662772541258	-0.329920379383616	-0.36615898675712
ENSG00000006634	0.238537074316982	0.395978736843881	0.17153874421741	0.194154495655046	-0.00809071814380147	-0.0272596747737683	-0.434981365856446	0.55966651300738	-0.0140045783978664	0.00809071814380147	-0.584002439822076	-0.549334989934093
ENSG00000006652	0.0723727257143851	-0.0216139246566236	0.123543856746627	0.0216139246566236	-0.0837992641725558	-0.105837103891861	-0.110225944817205	0.340306886397341	-0.296132487776004	-0.0734056199832542	0.354639601290545	0.409635604088647
ENSG00000006695	0.0815629227305439	0.0255015953982682	0.234163549670509	-0.107499525779045	-0.0255015953982682	0.15348478259764	-0.470480213243091	-0.896662749303502	0.0682890900127808	0.100260531237443	-0.4611718889768	-0.358369717713158
ENSG00000006712	0.0578107754658799	0.0636059426743083	-0.209852005516756	0.094784895518246	-0.0570329679230568	-0.102280944566459	-0.0485643661074118	0.935475966144845	0.14357312809004	0.0485643661074118	-0.0794190264468702	-0.317234352005586
ENSG00000006715	0.045998925890228	0.131573358893414	0.0358564269231656	0.013746706318837	0.046199294284897	-0.013746706318837	-0.408726932809843	0.755272459223551	-0.19959213552552	-0.050249230561954	-0.0923149439403663	-0.0950326293817114
ENSG00000006744	0.021637100482482	0.0255282389946228	0.0604090668530919	0.121062265080404	-0.021637100482482	-0.10952633296868	-0.665168037537325	-0.772770675627287	0.0255268061281066	0.0570113336354821	-0.815171290270889	-1.02381672051981
ENSG00000006831	-0.062418441211975	0.00839575665507519	-0.0312777719206863	-0.261626412649038	0.0563359082790256	0.0863410168848051	0.0228961737318438	-0.315021305608342	0.140330984361426	0.00772082324613477	-0.120940939210342	-0.00772082324613477
ENSG00000007168	0.0410499197861531	-0.000937241978874681	0.0783656233615631	-0.202876327667392	-0.07807578013366	0.0582177859016264	-0.0270948310248746	0.0136876001502912	-0.0468774986321074	-0.186961300401632	0.000937241978874681	0.0545019689562576
ENSG00000007202	-0.166415100958877	-0.161507608038603	-0.0149880350004423	0.0415456466513202	0.206057899570536	0.126673786127642	-0.0930575329342291	-0.231521205298463	0.200159972916027	0.289841534209947	0.0149880350004423	-0.107443725712388
ENSG00000007237	0.0136308799855405	-0.171631466065147	-0.316501346651625	-0.209267853797316	0.108202826624006	-0.0136308799855405	0.326934786522021	0.625538073573527	-0.0165442316696867	-0.0671855665741896	0.514150024915907	0.739722514958274
ENSG00000007264	0.0760307406012322	0.0514584693962856	0.359717635447479	0.303055049432588	-4.77679039958545e-05	4.77679039958545e-05	-1.75722490874019	-1.55694723724664	0.0215667002905926	-0.0309488448548185	-2.22478261699086	-2.3632788393431
ENSG00000007341	0.0882924725118164	-0.029201482715731	-0.0788927033501068	-0.0436126962667114	0.0446640564538479	0.0103139930612608	0.0823683030546247	0.521118037347577	-0.172284222331171	-0.0103139930612608	-0.0871195858507363	0.0455526792823804
ENSG00000007392	0.0522859082666169	0.15992107428946	-0.137042471831752	0.0880418164899135	0.0075314265785682	-0.175549525484834	-0.328936947519205	0.387538932913276	0.101191478571861	-0.0075314265785682	-0.552752995469464	-0.632302570388011
ENSG00000007923	-0.0682736782676741	0.0682736782676741	0.124492363473267	0.0936955892818925	0.070506478281692	-0.106492997433155	-0.408258307656858	-0.92376078075176	0.138769749625805	0.102605390716724	-0.773623182781158	-0.770735446071866
ENSG00000007944	-0.395320494943917	-0.249298804210084	-0.311401822780161	-0.392148152653895	0.426977730440623	0.386353324696572	0.229823457164276	-0.0757128087887695	0.385961915713356	0.0955163015797833	0.0757128087887695	-0.150282295304442
ENSG00000008018	0.397679071602874	0.307288266089621	0.466437335405518	-0.129325189611858	-0.021257539964437	0.248229393087612	0.0595247844206606	-1.23942525125155	0.021257539964437	-0.276000960803702	-0.437252820277168	-0.372032917625662
ENSG00000008083	-0.039881975292384	-0.049527873725868	-0.209119772676415	-0.0849056677720164	-0.0186174501498551	-0.0368650729228159	0.0676436848967823	0.334195386681481	0.116536938289831	0.0186174501498551	0.316043817598805	0.267166689413257
ENSG00000008128	0.00534728714497357	-0.00534728714497357	-0.320600921983964	-0.0926684231922565	-0.0222754295808154	-0.327589878851808	0.0798970343375154	0.978048169618478	0.339228507203174	-0.221353004887854	0.0341370777285834	0.0388655000055063
ENSG00000008130	-0.329450203814244	-0.0676352051555726	0.0847842088202642	-0.0953042676971974	0.104899008764795	0.00088687284015343	-0.00088687284015343	-0.887330592333176	-0.0858078823099602	0.0333063714182451	0.423325516414123	0.474910533430941
ENSG00000008282	0.125717172829483	-0.0352807056703259	0.235704702604005	-0.0368655076475708	0.0225941013259456	0.0842380209420641	-0.288478069683316	0.0472738187295398	0.115525067428766	-0.0225941013259456	-0.343540975525821	-0.321633835027793
ENSG00000008294	-0.000354043331256992	0.0601582997306864	-0.119081769926786	-0.0624784071600479	-0.00622077279816802	0.00386817001190165	-0.0212804692002639	0.654688203428365	0.082116184631825	0.159569386802463	-0.0366111570849283	0.000354043331256992
ENSG00000008394	0.265406793721647	0.274107259242563	-0.0288559380951106	0.0492458572839927	-0.0461019346149958	0.0288559380951106	-0.0573480692827446	0.18790107279386	0.254991962526784	-0.122723134692186	-0.28808731783411	-0.368774716785507
ENSG00000008710	-0.0798125823467535	-0.0644081155106289	0.153847085363521	0.0644081155106289	0.224303091350824	0.203906704931261	-0.162330094270374	-0.981408110352051	0.236089162596786	0.143756091969199	-0.291654950484954	-0.0879539267105365
ENSG00000008838	0.0286106218505817	-0.0286106218505817	-0.0663638830611588	0.0316496487335081	0.035265800213018	0.0686120083837998	-0.580147137369849	-0.531227060437798	0.186979592550764	0.123512668118033	-0.615749647401125	-0.699850566975571
ENSG00000008869	0.0741846856170638	0.0553928144493132	0.16040517824955	-0.0313020883512958	-0.0317095234377196	0.0969678272595735	-0.243123539405199	-0.378729317686332	0.0313020883512958	0.0618947685535054	-0.392378553207528	-0.391276908232606
ENSG00000008952	0.0433860440609695	0.036753488247085	-0.063047568420838	0.161426314491676	-0.106850582179769	-0.182440245588865	-0.308472866080536	1.27866926758664	-0.265465461255007	0.00247530388398998	0.121442784739422	-0.00247530388398998
ENSG00000008988	0.126110631544103	0.0355503752851876	0.170576937608071	0.22344595025356	0.102263505080053	0.0151282120655605	-0.286051420718985	-0.49565349987254	-0.285430192784119	-0.0151282120655605	-0.493225468032805	-0.453834800220883
ENSG00000009307	0.0960241113751321	0.0466649756501187	0.0125044328688233	0.0682644208199203	-0.0125044328688224	0.016586484403379	-0.504887684739615	-0.153952035417838	-0.0837859856673502	0.0594615136526206	-0.626127511463856	-0.572529285187322
ENSG00000009335	0.0733112740097139	0.0736567512981825	0.0410606060115324	0.0715350742340082	-0.0190064428027972	-0.0108245396730604	-0.284641876187639	-0.05301157380846	0.0108245396730604	0.0767940278744836	-0.412427762516073	-0.353729583794362
ENSG00000009790	-0.0302346888457254	-0.170607635985623	-0.266979728936806	-0.170325390492459	0.077539859619808	-0.085377543609928	1.0433060698721	2.01628521397094	-0.0393077402462687	0.0302346888457254	1.49971553262812	1.41898574744329
ENSG00000009844	0.302821350761545	0.262164820570705	-0.0229878445747325	-0.0197876656871649	-0.0595487132151638	0.0427982813662764	-0.0919179046277518	0.370092088737326	0.117328542000981	0.0197876656871641	-0.198674770111388	-0.177731913591987
ENSG00000009954	0.0899201817997595	0.016436778476308	-0.338500715028401	-0.122488406551472	-0.0164367784763089	-0.154886849246998	0.0808538999418724	0.841906492838158	0.230923650189722	0.0599076596423211	-0.0792458547439399	-0.117830461903688
ENSG00000010017	0.042118920305751	0.0344439049575946	-0.300963892607031	-0.0344439049575946	-0.201835583494348	-0.352383520697049	0.13180701589387	0.88386926835763	-0.0616862944200323	-0.0406447605542217	0.221214704145675	0.163627900348205
ENSG00000010244	0.161411664352422	0.0344342922468606	-0.022089958869465	0.04564918158027	0.0116415459522257	-0.0137443306054612	-0.0116415459522257	-0.146166269602523	0.202011966840074	0.158248618601637	-0.0814001145734462	-0.153403055118718
ENSG00000010256	0.10868401341168	-0.0173194847853839	0.067219265888788	-0.044209934155381	0.0406648985439508	0.0932440050791934	0.017319484785383	-0.585685422189218	0.129130895590134	-0.0666171964687772	-0.259292374139722	-0.295563256134526
ENSG00000010270	0.0574907755577132	0.0497069736125231	0.048253548626024	-0.00253636181346506	0.088965933368129	0.0684953078581851	-0.398081065630445	-0.512810701059548	0.00253636181346506	-0.0440019097523359	-0.637245911317691	-0.423763078515781
ENSG00000010292	-0.0348266656897946	-0.100230048619192	-0.226590125814285	0.0348266656897955	0.039701220965024	-0.0471815632684907	0.115154437685942	0.228373646715875	0.150435401935051	0.217846377990317	-0.058082777183964	-0.104295073171889
ENSG00000010318	-0.101005168507332	0.121815367090746	0.0955827539535412	-0.183191383222612	-0.0206353721010548	0.0268328838604375	-0.02634588126879	0.0572847968481258	0.131307515234627	0.0206353721010548	-0.330453592374339	-0.245767148673415
ENSG00000010671	0.00893093806806666	-0.066126835679206	-0.0336104415173568	-0.131751208371671	0.0130113166237424	-0.00230394133428513	-0.426077074943001	0.00230394133428513	0.0734116886574099	-0.0317639954206652	0.242559229072877	0.0162549147253608
ENSG00000010803	-0.0211106820607569	0.0962646563621878	-0.134158508216447	0.0211106820607569	0.108546292805805	0.118808599310241	-0.145710288576379	-0.679093563097744	0.255646726474466	0.171997407782299	-0.11348195099392	-0.283067637007121
ENSG00000011021	-0.251614851094423	-0.0706950341282253	-0.215570011189446	-0.166643810008843	0.0456430982164715	0.0439618341637011	-0.0219486976735972	-0.173806401293988	0.279204749654536	0.0219486976735972	0.0957180217985885	0.0420691443885568
ENSG00000011028	-0.0479752790472467	-0.0195885251730123	0.163797286277297	0.0195885251730123	-0.0477904897414643	-0.0721515037804377	0.940361815309247	0.470207059084095	-0.0556115460237443	-0.295212515864771	0.821382539995658	0.85677139098184
ENSG00000011243	0.0726420701921806	0.0123641337565048	-0.223270777947473	-0.0850419736765935	0.0448775260955716	-0.0875308181503685	0.0580408123332901	0.842958386643984	0.109246263363463	-0.0123641337565048	-0.0257755183754873	-0.0237902552138549
ENSG00000011260	0.0547339113276477	0.107519254660707	0.251593851336532	0.0985612565843628	0.148749599426973	0.0836247004992456	-0.573956181076345	-0.321904327557956	-0.0547339113276477	-0.056546502316281	-0.840479378946515	-0.73794089606416
ENSG00000011275	0.167766787027853	-0.00363716648929779	-0.166167409957182	0.156498509988755	0.010259825853463	-0.0703621600531954	-0.209982953240994	0.249428508239943	0.00363716648929779	0.166259820988655	-0.134341272040233	-0.198818413088085
ENSG00000011295	0.137020277545834	0.0336602530672221	0.0531599130631286	0.00102284314325063	-0.00102284314325063	0.0319091047622755	-0.415466424282487	-0.395379618049352	0.031745564921525	-0.135328213399403	-0.519456004776889	-0.420293116583417
ENSG00000011304	0.0228834757215965	-0.0228834757215957	-0.0367383417319207	0.092982584088773	0.14565290606081	0.127750848915814	-0.196615229320328	-0.906674379002393	0.31360839271334	0.23230548019716	-0.642735107403224	-0.613184126157824
ENSG00000011376	0.0806634608057686	0.182385329309678	0.0419836908560867	-0.00294780571292508	-0.0416489688477468	0.00294780571292508	-0.683539920690105	-0.729660861729814	0.112514261258865	0.0294553474039252	-0.795751503528221	-0.787770515976713
ENSG00000011405	-0.132926283200247	-0.109002222955614	-0.323027234794274	-0.136625807769865	-0.0441387045715818	-0.00985725607771926	0.148403242537981	0.384638742875357	0.0163519916599775	0.00985725607771926	0.312015016998944	0.321023497101227
